parent_code,sub_code,sub_name
AG321,―  AG321200,"신생아실 입원료-질병이 있는 신생아-병원, 치과병원·한방병원 내 의과"
AG321,―  AG321100,"신생아실 입원료-질병이 있는 신생아-병원, 치과병원·한방병원 내 의과"
AG411,―  AG411200,"신생아실 입원료-질병이 없는 신생아-의원,보건의료원 의과"
AG411,―  AG411100,"신생아실 입원료-질병이 없는 신생아-의원,보건의료원 의과"
AG412,―  AG412200,"모자동실입원료-의원,보건의료원 의과"
AG412,―  AG412100,"모자동실입원료-의원,보건의료원 의과"
AG413,―  AG413200,"신생아모유수유간호관리료-의원,보건의료원 의과"
AG413,―  AG413100,"신생아모유수유간호관리료-의원,보건의료원 의과"
AG421,―  AG421200,"신생아실 입원료-질병이 있는 신생아-의원,보건의료원 의과"
AG421,―  AG421100,"신생아실 입원료-질병이 있는 신생아-의원,보건의료원 의과"
AH011,,"감염예방·관리료-상급종합병원, 종합병원 1등급"
AH012,,"감염예방·관리료-상급종합병원, 종합병원 2등급"
AH013,,"감염예방·관리료-상급종합병원, 종합병원 3등급"
AH021,,감염예방·관리료-병원 1등급
AH022,,감염예방·관리료-병원 2등급
AH023,,감염예방·관리료-병원 3등급
AH200,,만성질환관리료
AH400,,신종플루 감염전문관리료(치료거점병원)
AH500,,"협의진찰료-상급종합병원,상급종합병원에 설치된 치과대학부속치과병원 내 의·치과"
AH501,,"중환자실 입원시 협의진찰료-상급종합병원,상급종합병원에 설치된 치과대학부속치과병원 내 의·치과"
AH600,,"협의진찰료-종합병원,상급종합병원에 설치된 경우를 제외한 치과대학부속치과병원 내 의·치과"
AH700,,"협의진찰료-병원, 한방병원, 치과병원 내 의·치과"
AH800,,"협의진찰료-요양병원,보건의료원 내 의·치과"
AH900,,"협의진찰료-의원,치과의원"
AI001,,야간전담간호사 관리료-일반병동 전체 간호사 수 대비 야간전담 간호사 수 5:1미만
AI002,,야간전담간호사 관리료-일반병동 전체 간호사 수 대비 야간전담 간호사 수 8:1 미만 5:1 이상
AI003,,야간전담간호사 관리료-일반병동 전체 간호사 수 대비 야간전담 간호사 수 8:1 이상
AI100,,다학제통합진료료-참여 의사 수 3인
AI101,,다학제통합진료료-참여 의사 수 4인
AI102,,다학제통합진료료-참여 의사 수 5인
AI103,,다학제통합진료료-참여 의사 수 6인
AI104,,다학제통합진료료-참여 의사 수 7인
AI105,,다학제통합진료료-참여 의사 수 8인
AI106,,다학제통합진료료-참여 의사 수 9인 이상
AI200,―  AI200001,심장통합진료료
AI301,,비만수술 통합진료료-참여 의사 수 3인
AI302,,비만수술 통합진료료-참여 의사 수 4인 이상
AI600,,집중영양치료료-상급종합병원
AI700,,집중영양치료료-종합병원
AI900,,뇌사장기기증자 관리료
AJ001,,일반중환자실 전담의
AJ003,,일반중환자실 전문전담의
AJ004,,소아중환자실 전담의
AJ005,,소아중환자실 전문전담의
AJ006,,"상급종합병원, 종합병원-일반중환자실 전담의"
AJ007,,"상급종합병원, 종합병원-일반중환자실 전문전담의"
AJ008,,"상급종합병원, 종합병원-소아중환자실 전담의"
AJ009,,"상급종합병원, 종합병원-소아중환자실 전문전담의"
AJ010,,중환자실 내 격리관리료-일반격리관리료
AJ011,,상급종합병원-중환자실 내 격리관리료-일반격리관리료
AJ020,,중환자실 내 격리관리료-음압격리관리료
AJ021,,상급종합병원-중환자실 내 격리관리료-음압격리관리료
AJ031,,중환자실 내 격리관리료-중환자실내 격리실 마스크 사용_1인용
AJ100,―  AJ100200,상급종합병원-3등급간호관리료적용 일반중환자실입원료
AJ100,―  AJ100100,상급종합병원-3등급간호관리료적용 일반중환자실입원료
AJ101,―  AJ101220,상급종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ101,―  AJ101210,상급종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ101,―  AJ101200,상급종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ101,―  AJ101120,상급종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ101,―  AJ101110,상급종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ101,―  AJ101100,상급종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ101,―  AJ101020,상급종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ101,―  AJ101010,상급종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ102,―  AJ102200,상급종합병원-4등급간호관리료적용 소아중환자실입원료
AJ102,―  AJ102100,상급종합병원-4등급간호관리료적용 소아중환자실입원료
AJ103,,신생아 중환자실 모유수유간호관리료-상급종합병원
AJ110,―  AJ110200,상급종합병원-1등급간호관리료적용 일반중환자실입원료
AJ110,―  AJ110100,상급종합병원-1등급간호관리료적용 일반중환자실입원료
AJ111,―  AJ111220,상급종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ111,―  AJ111210,상급종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ111,―  AJ111200,상급종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ111,―  AJ111120,상급종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ111,―  AJ111110,상급종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ111,―  AJ111100,상급종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ111,―  AJ111020,상급종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ111,―  AJ111010,상급종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ112,―  AJ112200,상급종합병원-1등급간호관리료적용 소아중환자실입원료
AJ112,―  AJ112100,상급종합병원-1등급간호관리료적용 소아중환자실입원료
AJ120,―  AJ120200,상급종합병원-2등급간호관리료적용 일반중환자실입원료
AJ120,―  AJ120100,상급종합병원-2등급간호관리료적용 일반중환자실입원료
AJ121,―  AJ121220,상급종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ121,―  AJ121210,상급종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ121,―  AJ121200,상급종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ121,―  AJ121120,상급종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ121,―  AJ121110,상급종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ121,―  AJ121100,상급종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ121,―  AJ121020,상급종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ121,―  AJ121010,상급종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ122,―  AJ122200,상급종합병원-2등급간호관리료적용 소아중환자실입원료
AJ122,―  AJ122100,상급종합병원-2등급간호관리료적용 소아중환자실입원료
AJ131,―  AJ131220,상급종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ131,―  AJ131210,상급종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ131,―  AJ131200,상급종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ131,―  AJ131120,상급종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ131,―  AJ131110,상급종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ131,―  AJ131100,상급종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ131,―  AJ131020,상급종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ131,―  AJ131010,상급종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ132,―  AJ132200,상급종합병원-3등급간호관리료적용 소아중환자실입원료
AJ132,―  AJ132100,상급종합병원-3등급간호관리료적용 소아중환자실입원료
AJ143,―  AJ143200,상급종합병원-4등급간호관리료적용 일반중환자실입원료-의료취약지역에 해당되지 아니하는 요양기관
AJ143,―  AJ143100,상급종합병원-4등급간호관리료적용 일반중환자실입원료-의료취약지역에 해당되지 아니하는 요양기관
AJ144,―  AJ144220,상급종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ144,―  AJ144210,상급종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ144,―  AJ144200,상급종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ144,―  AJ144120,상급종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ144,―  AJ144110,상급종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ144,―  AJ144100,상급종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ144,―  AJ144020,상급종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ144,―  AJ144010,상급종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ150,―  AJ150200,상급종합병원-5등급간호관리료적용 일반중환자실입원료
AJ150,―  AJ150100,상급종합병원-5등급간호관리료적용 일반중환자실입원료
AJ152,―  AJ152200,상급종합병원-5등급간호관리료적용 소아중환자실입원료-의료취약지역에 해당되지 아니하는 요양기관
AJ152,―  AJ152100,상급종합병원-5등급간호관리료적용 소아중환자실입원료-의료취약지역에 해당되지 아니하는 요양기관
AJ161,―  AJ161220,상급종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ161,―  AJ161210,상급종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ161,―  AJ161200,상급종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ161,―  AJ161120,상급종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ161,―  AJ161110,상급종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ161,―  AJ161100,상급종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ161,―  AJ161020,상급종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ161,―  AJ161010,상급종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ200,―  AJ200200,종합병원-7등급간호관리료적용 일반중환자실입원료
AJ200,―  AJ200100,종합병원-7등급간호관리료적용 일반중환자실입원료
AJ201,―  AJ201220,종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ201,―  AJ201210,종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ201,―  AJ201200,종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ201,―  AJ201120,종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ201,―  AJ201110,종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ201,―  AJ201100,종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ201,―  AJ201020,종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ201,―  AJ201010,종합병원-5등급간호관리료적용 신생아중환자실입원료
AJ202,―  AJ202200,종합병원-4등급간호관리료적용 소아중환자실입원료
AJ202,―  AJ202100,종합병원-4등급간호관리료적용 소아중환자실입원료
AJ203,,신생아 중환자실 모유수유간호관리료-종합병원
AJ210,―  AJ210200,종합병원-1등급간호관리료적용 일반중환자실입원료
AJ210,―  AJ210100,종합병원-1등급간호관리료적용 일반중환자실입원료
AJ211,―  AJ211220,종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ211,―  AJ211210,종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ211,―  AJ211200,종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ211,―  AJ211120,종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ211,―  AJ211110,종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ211,―  AJ211100,종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ211,―  AJ211020,종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ211,―  AJ211010,종합병원-1등급간호관리료적용 신생아중환자실입원료
AJ212,―  AJ212200,종합병원-1등급간호관리료적용 소아중환자실입원료
AJ212,―  AJ212100,종합병원-1등급간호관리료적용 소아중환자실입원료
AJ220,―  AJ220200,종합병원-2등급간호관리료적용 일반중환자실입원료
AJ220,―  AJ220100,종합병원-2등급간호관리료적용 일반중환자실입원료
AJ221,―  AJ221220,종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ221,―  AJ221210,종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ221,―  AJ221200,종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ221,―  AJ221120,종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ221,―  AJ221110,종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ221,―  AJ221100,종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ221,―  AJ221020,종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ221,―  AJ221010,종합병원-2등급간호관리료적용 신생아중환자실입원료
AJ222,―  AJ222200,종합병원-2등급간호관리료적용 소아중환자실입원료
AJ222,―  AJ222100,종합병원-2등급간호관리료적용 소아중환자실입원료
AJ230,―  AJ230200,종합병원-3등급간호관리료적용 일반중환자실입원료
AJ230,―  AJ230100,종합병원-3등급간호관리료적용 일반중환자실입원료
AJ231,―  AJ231220,종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ231,―  AJ231210,종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ231,―  AJ231200,종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ231,―  AJ231120,종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ231,―  AJ231110,종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ231,―  AJ231100,종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ231,―  AJ231020,종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ231,―  AJ231010,종합병원-3등급간호관리료적용 신생아중환자실입원료
AJ232,―  AJ232200,종합병원-3등급간호관리료적용 소아중환자실입원료
AJ232,―  AJ232100,종합병원-3등급간호관리료적용 소아중환자실입원료
AJ240,―  AJ240200,종합병원-4등급간호관리료적용 일반중환자실입원료
AJ240,―  AJ240100,종합병원-4등급간호관리료적용 일반중환자실입원료
AJ244,―  AJ244220,종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ244,―  AJ244210,종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ244,―  AJ244200,종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ244,―  AJ244120,종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ244,―  AJ244110,종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ244,―  AJ244100,종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ244,―  AJ244020,종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ244,―  AJ244010,종합병원-4등급간호관리료적용 신생아중환자실입원료
AJ250,―  AJ250200,종합병원-5등급간호관리료적용 일반중환자실입원료
AJ250,―  AJ250100,종합병원-5등급간호관리료적용 일반중환자실입원료
AJ252,―  AJ252200,종합병원-5등급간호관리료적용 소아중환자실입원료-의료취약지역에 해당되지 아니하는 요양기관
AJ252,―  AJ252100,종합병원-5등급간호관리료적용 소아중환자실입원료-의료취약지역에 해당되지 아니하는 요양기관
AJ260,―  AJ260200,종합병원-6등급간호관리료적용 일반중환자실입원료
AJ260,―  AJ260100,종합병원-6등급간호관리료적용 일반중환자실입원료
AJ261,―  AJ261220,종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ261,―  AJ261210,종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ261,―  AJ261200,종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ261,―  AJ261120,종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ261,―  AJ261110,종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ261,―  AJ261100,종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ261,―  AJ261020,종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ261,―  AJ261010,종합병원-6등급간호관리료적용 신생아중환자실입원료
AJ280,―  AJ280200,종합병원-8등급간호관리료적용 일반중환자실입원료-의료취약지역에 해당되지 아니하는 요양기관
AJ280,―  AJ280100,종합병원-8등급간호관리료적용 일반중환자실입원료-의료취약지역에 해당되지 아니하는 요양기관
AJ290,―  AJ290200,종합병원-9등급간호관리료적용 일반중환자실입원료
AJ290,―  AJ290100,종합병원-9등급간호관리료적용 일반중환자실입원료
AJ300,―  AJ300200,"병원, 치과병원, 한방병원 내 의·치과-7등급간호관리료적용 일반중환자실입원료"
AJ300,―  AJ300100,"병원, 치과병원, 한방병원 내 의·치과-7등급간호관리료적용 일반중환자실입원료"
AJ301,―  AJ301220,"병원, 치과병원·한방병원 내 의과-4등급간호관리료적용 신생아중환자실입원료"
AJ301,―  AJ301210,"병원, 치과병원·한방병원 내 의과-4등급간호관리료적용 신생아중환자실입원료"
AJ301,―  AJ301200,"병원, 치과병원·한방병원 내 의과-4등급간호관리료적용 신생아중환자실입원료"
AJ301,―  AJ301120,"병원, 치과병원·한방병원 내 의과-4등급간호관리료적용 신생아중환자실입원료"
AJ301,―  AJ301110,"병원, 치과병원·한방병원 내 의과-4등급간호관리료적용 신생아중환자실입원료"
AJ301,―  AJ301100,"병원, 치과병원·한방병원 내 의과-4등급간호관리료적용 신생아중환자실입원료"
AJ301,―  AJ301020,"병원, 치과병원·한방병원 내 의과-4등급간호관리료적용 신생아중환자실입원료"
AJ301,―  AJ301010,"병원, 치과병원·한방병원 내 의과-4등급간호관리료적용 신생아중환자실입원료"
AJ302,―  AJ302200,"병원, 치과병원, 한방병원 내 의·치과-4등급간호관리료적용 소아중환자실입원료"
AJ302,―  AJ302100,"병원, 치과병원, 한방병원 내 의·치과-4등급간호관리료적용 소아중환자실입원료"
AJ303,,"신생아 중환자실 모유수유간호관리료-병원, 치과병원·한방병원 내 의과"
AJ310,―  AJ310200,"병원, 치과병원, 한방병원 내 의·치과-1등급간호관리료적용 일반중환자실입원료"
AJ310,―  AJ310100,"병원, 치과병원, 한방병원 내 의·치과-1등급간호관리료적용 일반중환자실입원료"
AJ311,―  AJ311220,"병원, 치과병원·한방병원 내 의과-1등급간호관리료적용 신생아중환자실입원료"
AJ311,―  AJ311210,"병원, 치과병원·한방병원 내 의과-1등급간호관리료적용 신생아중환자실입원료"
AJ311,―  AJ311200,"병원, 치과병원·한방병원 내 의과-1등급간호관리료적용 신생아중환자실입원료"
AJ311,―  AJ311120,"병원, 치과병원·한방병원 내 의과-1등급간호관리료적용 신생아중환자실입원료"
AJ311,―  AJ311110,"병원, 치과병원·한방병원 내 의과-1등급간호관리료적용 신생아중환자실입원료"
AJ311,―  AJ311100,"병원, 치과병원·한방병원 내 의과-1등급간호관리료적용 신생아중환자실입원료"
AJ311,―  AJ311020,"병원, 치과병원·한방병원 내 의과-1등급간호관리료적용 신생아중환자실입원료"
AJ311,―  AJ311010,"병원, 치과병원·한방병원 내 의과-1등급간호관리료적용 신생아중환자실입원료"
AJ312,―  AJ312200,"병원, 치과병원, 한방병원 내 의·치과-1등급간호관리료적용 소아중환자실입원료"
AJ312,―  AJ312100,"병원, 치과병원, 한방병원 내 의·치과-1등급간호관리료적용 소아중환자실입원료"
AJ320,―  AJ320200,"병원, 치과병원, 한방병원 내 의·치과-2등급간호관리료적용 일반중환자실입원료"
AJ320,―  AJ320100,"병원, 치과병원, 한방병원 내 의·치과-2등급간호관리료적용 일반중환자실입원료"
AJ321,―  AJ321220,"병원, 치과병원·한방병원 내 의과-2등급간호관리료적용 신생아중환자실입원료"
AJ321,―  AJ321210,"병원, 치과병원·한방병원 내 의과-2등급간호관리료적용 신생아중환자실입원료"
AJ321,―  AJ321200,"병원, 치과병원·한방병원 내 의과-2등급간호관리료적용 신생아중환자실입원료"
AJ321,―  AJ321120,"병원, 치과병원·한방병원 내 의과-2등급간호관리료적용 신생아중환자실입원료"
AJ321,―  AJ321110,"병원, 치과병원·한방병원 내 의과-2등급간호관리료적용 신생아중환자실입원료"
AJ321,―  AJ321100,"병원, 치과병원·한방병원 내 의과-2등급간호관리료적용 신생아중환자실입원료"
AJ321,―  AJ321020,"병원, 치과병원·한방병원 내 의과-2등급간호관리료적용 신생아중환자실입원료"
AJ321,―  AJ321010,"병원, 치과병원·한방병원 내 의과-2등급간호관리료적용 신생아중환자실입원료"
AJ322,―  AJ322200,"병원, 치과병원, 한방병원 내 의·치과-2등급간호관리료적용 소아중환자실입원료"
AJ322,―  AJ322100,"병원, 치과병원, 한방병원 내 의·치과-2등급간호관리료적용 소아중환자실입원료"
AJ330,―  AJ330200,"병원, 치과병원, 한방병원 내 의·치과-3등급간호관리료적용 일반중환자실입원료"
AJ330,―  AJ330100,"병원, 치과병원, 한방병원 내 의·치과-3등급간호관리료적용 일반중환자실입원료"
AJ331,―  AJ331220,"병원, 치과병원·한방병원 내 의과-3등급간호관리료적용 신생아중환자실입원료"
AJ331,―  AJ331210,"병원, 치과병원·한방병원 내 의과-3등급간호관리료적용 신생아중환자실입원료"
AJ331,―  AJ331200,"병원, 치과병원·한방병원 내 의과-3등급간호관리료적용 신생아중환자실입원료"
AJ331,―  AJ331120,"병원, 치과병원·한방병원 내 의과-3등급간호관리료적용 신생아중환자실입원료"
AJ331,―  AJ331110,"병원, 치과병원·한방병원 내 의과-3등급간호관리료적용 신생아중환자실입원료"
AJ331,―  AJ331100,"병원, 치과병원·한방병원 내 의과-3등급간호관리료적용 신생아중환자실입원료"
AJ331,―  AJ331020,"병원, 치과병원·한방병원 내 의과-3등급간호관리료적용 신생아중환자실입원료"
AJ331,―  AJ331010,"병원, 치과병원·한방병원 내 의과-3등급간호관리료적용 신생아중환자실입원료"
AJ332,―  AJ332200,"병원, 치과병원, 한방병원 내 의·치과-3등급간호관리료적용 소아중환자실입원료"
AJ332,―  AJ332100,"병원, 치과병원, 한방병원 내 의·치과-3등급간호관리료적용 소아중환자실입원료"
AJ340,―  AJ340200,"병원, 치과병원, 한방병원 내 의·치과-4등급간호관리료적용 일반중환자실입원료"
AJ340,―  AJ340100,"병원, 치과병원, 한방병원 내 의·치과-4등급간호관리료적용 일반중환자실입원료"
AJ350,―  AJ350200,"병원, 치과병원, 한방병원 내 의·치과-5등급간호관리료적용 일반중환자실입원료"
AJ350,―  AJ350100,"병원, 치과병원, 한방병원 내 의·치과-5등급간호관리료적용 일반중환자실입원료"
AJ351,―  AJ351220,"병원, 치과병원·한방병원 내 의과-5등급간호관리료적용 신생아중환자실입원료"
AJ351,―  AJ351210,"병원, 치과병원·한방병원 내 의과-5등급간호관리료적용 신생아중환자실입원료"
AJ351,―  AJ351200,"병원, 치과병원·한방병원 내 의과-5등급간호관리료적용 신생아중환자실입원료"
AJ351,―  AJ351120,"병원, 치과병원·한방병원 내 의과-5등급간호관리료적용 신생아중환자실입원료"
AJ351,―  AJ351110,"병원, 치과병원·한방병원 내 의과-5등급간호관리료적용 신생아중환자실입원료"
AJ351,―  AJ351100,"병원, 치과병원·한방병원 내 의과-5등급간호관리료적용 신생아중환자실입원료"
AJ351,―  AJ351020,"병원, 치과병원·한방병원 내 의과-5등급간호관리료적용 신생아중환자실입원료"
AJ351,―  AJ351010,"병원, 치과병원·한방병원 내 의과-5등급간호관리료적용 신생아중환자실입원료"
AJ352,―  AJ352200,"병원, 치과병원, 한방병원 내 의·치과-5등급간호관리료적용 소아중환자실입원료-의료취약지역에 해당되지 아니하는 요양기관"
AJ352,―  AJ352100,"병원, 치과병원, 한방병원 내 의·치과-5등급간호관리료적용 소아중환자실입원료-의료취약지역에 해당되지 아니하는 요양기관"
AJ360,―  AJ360200,"병원, 치과병원, 한방병원 내 의·치과-6등급간호관리료적용 일반중환자실입원료"
AJ360,―  AJ360100,"병원, 치과병원, 한방병원 내 의·치과-6등급간호관리료적용 일반중환자실입원료"
AJ380,―  AJ380200,"병원, 치과병원, 한방병원 내 의·치과-8등급간호관리료적용 일반중환자실입원료-의료취약지역에 해당되지 아니하는 요양기관"
AJ380,―  AJ380100,"병원, 치과병원, 한방병원 내 의·치과-8등급간호관리료적용 일반중환자실입원료-의료취약지역에 해당되지 아니하는 요양기관"
AJ390,―  AJ390200,"병원, 치과병원, 한방병원 내 의·치과-9등급간호관리료적용 일반중환자실입원료"
AJ390,―  AJ390100,"병원, 치과병원, 한방병원 내 의·치과-9등급간호관리료적용 일반중환자실입원료"
AK031,,격리실 입원료-일반격리실 마스크사용_1인용
AK032,,격리실 입원료-일반격리실 마스크사용_2인용
AK033,,격리실 입원료-일반격리실 마스크사용_다인용
AK034,,격리실 입원료-음압격리실 마스크 사용_1인용
AK035,,격리실 입원료-음압격리실 마스크 사용_다인용
AK100,―  AK100200,격리실 입원료-일반 격리실 입원료-상급종합병원-1인용
AK100,―  AK100100,격리실 입원료-일반 격리실 입원료-상급종합병원-1인용
AK101,―  AK101200,격리실 입원료-일반 격리실 입원료-상급종합병원-다인용
AK101,―  AK101100,격리실 입원료-일반 격리실 입원료-상급종합병원-다인용
AK102,―  AK102200,격리실 입원료-일반 격리실 입원료-상급종합병원-2인용
AK102,―  AK102100,격리실 입원료-일반 격리실 입원료-상급종합병원-2인용
AK110,―  AK110200,격리실 입원료-음압 격리실 입원료-상급종합병원-1인용
AK110,―  AK110100,격리실 입원료-음압 격리실 입원료-상급종합병원-1인용
AK111,―  AK111200,격리실 입원료-음압 격리실 입원료-상급종합병원-다인용
AK111,―  AK111100,격리실 입원료-음압 격리실 입원료-상급종합병원-다인용
AK200,―  AK200200,격리실 입원료-일반 격리실 입원료-종합병원-1인용
AK200,―  AK200100,격리실 입원료-일반 격리실 입원료-종합병원-1인용
AK201,―  AK201200,격리실 입원료-일반 격리실 입원료-종합병원-다인용
AK201,―  AK201100,격리실 입원료-일반 격리실 입원료-종합병원-다인용
AK202,―  AK202200,격리실 입원료-일반 격리실 입원료-종합병원-2인용
AK202,―  AK202100,격리실 입원료-일반 격리실 입원료-종합병원-2인용
AK210,―  AK210200,격리실 입원료-음압 격리실 입원료-종합병원-1인용
AK210,―  AK210100,격리실 입원료-음압 격리실 입원료-종합병원-1인용
AK211,―  AK211200,격리실 입원료-음압 격리실 입원료-종합병원-다인용
AK211,―  AK211100,격리실 입원료-음압 격리실 입원료-종합병원-다인용
AK300,―  AK300200,"격리실 입원료-일반 격리실 입원료-병원, 치과병원·한방병원 내 의·치과-1인용"
AK300,―  AK300100,"격리실 입원료-일반 격리실 입원료-병원, 치과병원·한방병원 내 의·치과-1인용"
AK301,―  AK301200,"격리실 입원료-일반 격리실 입원료-병원, 치과병원·한방병원 내 의·치과-다인용"
AK301,―  AK301100,"격리실 입원료-일반 격리실 입원료-병원, 치과병원·한방병원 내 의·치과-다인용"
AK302,―  AK302200,"격리실 입원료-일반 격리실 입원료-병원, 치과병원·한방병원 내 의·치과-2인용"
AK302,―  AK302100,"격리실 입원료-일반 격리실 입원료-병원, 치과병원·한방병원 내 의·치과-2인용"
AK310,―  AK310200,"격리실 입원료-음압 격리실 입원료-병원, 치과병원·한방병원 내 의·치과- 1인용"
AK310,―  AK310100,"격리실 입원료-음압 격리실 입원료-병원, 치과병원·한방병원 내 의·치과- 1인용"
AK311,―  AK311200,"격리실 입원료-음압 격리실 입원료-병원, 치과병원·한방병원 내 의·치과- 다인용"
AK311,―  AK311100,"격리실 입원료-음압 격리실 입원료-병원, 치과병원·한방병원 내 의·치과- 다인용"
AK400,―  AK400200,"격리실 입원료-일반 격리실 입원료-의원, 치과의원, 보건의료원 의·치과- 1인용"
AK400,―  AK400100,"격리실 입원료-일반 격리실 입원료-의원, 치과의원, 보건의료원 의·치과- 1인용"
AK401,―  AK401200,"격리실 입원료-일반 격리실 입원료-의원, 치과의원, 보건의료원 의·치과- 다인용"
AK401,―  AK401100,"격리실 입원료-일반 격리실 입원료-의원, 치과의원, 보건의료원 의·치과- 다인용"
AK402,―  AK402200,"격리실 입원료-일반 격리실 입원료-의원, 치과의원, 보건의료원 의·치과-2인용"
AK402,―  AK402100,"격리실 입원료-일반 격리실 입원료-의원, 치과의원, 보건의료원 의·치과-2인용"
AK410,―  AK410200,"격리실 입원료-음압 격리실 입원료-의원, 치과의원, 보건의료원 의·치과- 1인용"
AK410,―  AK410100,"격리실 입원료-음압 격리실 입원료-의원, 치과의원, 보건의료원 의·치과- 1인용"
AK411,―  AK411200,"격리실 입원료-음압 격리실 입원료-의원, 치과의원, 보건의료원 의·치과- 다인용"
AK411,―  AK411100,"격리실 입원료-음압 격리실 입원료-의원, 치과의원, 보건의료원 의·치과- 다인용"
AL010,,마약류 관리료-입원환자
AL020,,마약류 관리료-외래환자
AL100,,외래환자 의약품관리료[방문당]-상급종합병원
